,State,StateFIPS,Date,Total Deaths,Incremental Deaths,death moving_avg
29558,NE,31,2021-08-23,2312,4.0,1.4285714285714286
29609,NE,31,2021-08-24,2314,2.0,1.7142857142857142
29660,NE,31,2021-08-25,2316,2.0,2.0
29711,NE,31,2021-08-26,2315,-1.0,1.8571428571428572
29762,NE,31,2021-08-27,2315,0.0,1.8571428571428572
29813,NE,31,2021-08-28,2319,4.0,2.4285714285714284
29864,NE,31,2021-08-29,2321,2.0,1.8571428571428572
29915,NE,31,2021-08-30,2322,1.0,1.4285714285714286
29966,NE,31,2021-08-31,2322,0.0,1.1428571428571428
30017,NE,31,2021-09-01,2339,17.0,3.2857142857142856
30068,NE,31,2021-09-02,2347,8.0,4.571428571428571
30119,NE,31,2021-09-03,2347,0.0,4.571428571428571
30170,NE,31,2021-09-04,2347,0.0,4.0
30221,NE,31,2021-09-05,2347,0.0,3.7142857142857144
30272,NE,31,2021-09-06,2348,1.0,3.7142857142857144
30323,NE,31,2021-09-07,2353,5.0,4.428571428571429
30374,NE,31,2021-09-08,2353,0.0,2.0
30425,NE,31,2021-09-09,2354,1.0,1.0
30476,NE,31,2021-09-10,2354,0.0,1.0
30527,NE,31,2021-09-11,2356,2.0,1.2857142857142858
30578,NE,31,2021-09-12,2356,0.0,1.2857142857142858
30629,NE,31,2021-09-13,2362,6.0,2.0
30680,NE,31,2021-09-14,2365,3.0,1.7142857142857142
30731,NE,31,2021-09-15,2368,3.0,2.142857142857143
30782,NE,31,2021-09-16,2368,0.0,2.0
30833,NE,31,2021-09-17,2371,3.0,2.4285714285714284
30884,NE,31,2021-09-18,2371,0.0,2.142857142857143
30935,NE,31,2021-09-19,2377,6.0,3.0
30986,NE,31,2021-09-20,2379,2.0,2.4285714285714284
31037,NE,31,2021-09-21,2382,3.0,2.4285714285714284
31088,NE,31,2021-09-22,2403,21.0,5.0
31139,NE,31,2021-09-23,2405,2.0,5.285714285714286
31190,NE,31,2021-09-24,2405,0.0,4.857142857142857
31241,NE,31,2021-09-25,2405,0.0,4.857142857142857
31292,NE,31,2021-09-26,2414,9.0,5.285714285714286
31343,NE,31,2021-09-27,2813,399.0,62.0
31394,NE,31,2021-09-28,2827,14.0,63.57142857142857
31445,NE,31,2021-09-29,2832,5.0,61.285714285714285
31496,NE,31,2021-09-30,2840,8.0,62.142857142857146
31547,NE,31,2021-10-01,2840,0.0,62.142857142857146
31598,NE,31,2021-10-02,2840,0.0,62.142857142857146
31649,NE,31,2021-10-03,2840,0.0,60.857142857142854
31700,NE,31,2021-10-04,2840,0.0,3.857142857142857
31751,NE,31,2021-10-05,2841,1.0,2.0
31802,NE,31,2021-10-06,2842,1.0,1.4285714285714286
31853,NE,31,2021-10-07,2845,3.0,0.7142857142857143
31904,NE,31,2021-10-08,2845,0.0,0.7142857142857143
31955,NE,31,2021-10-09,2855,10.0,2.142857142857143
32006,NE,31,2021-10-10,2855,0.0,2.142857142857143
32057,NE,31,2021-10-11,2856,1.0,2.2857142857142856
32108,NE,31,2021-10-12,2870,14.0,4.142857142857143
32159,NE,31,2021-10-13,2885,15.0,6.142857142857143
32210,NE,31,2021-10-14,2897,12.0,7.428571428571429
32261,NE,31,2021-10-15,2898,1.0,7.571428571428571
32312,NE,31,2021-10-16,2905,7.0,7.142857142857143
32363,NE,31,2021-10-17,2912,7.0,8.142857142857142
32414,NE,31,2021-10-18,2920,8.0,9.142857142857142
32465,NE,31,2021-10-19,2924,4.0,7.714285714285714
32516,NE,31,2021-10-20,2928,4.0,6.142857142857143
32567,NE,31,2021-10-21,2938,10.0,5.857142857142857
32618,NE,31,2021-10-22,2938,0.0,5.714285714285714
32669,NE,31,2021-10-23,2938,0.0,4.714285714285714
32720,NE,31,2021-10-24,2938,0.0,3.7142857142857144
32771,NE,31,2021-10-25,2941,3.0,3.0
32822,NE,31,2021-10-26,2942,1.0,2.5714285714285716
32873,NE,31,2021-10-27,2954,12.0,3.7142857142857144
32924,NE,31,2021-10-28,2954,0.0,2.2857142857142856
32975,NE,31,2021-10-29,2975,21.0,5.285714285714286
33026,NE,31,2021-10-30,2975,0.0,5.285714285714286
33077,NE,31,2021-10-31,2975,0.0,5.285714285714286
33128,NE,31,2021-11-01,2975,0.0,4.857142857142857
33179,NE,31,2021-11-02,2975,0.0,4.714285714285714
33230,NE,31,2021-11-03,2975,0.0,3.0
33281,NE,31,2021-11-04,2975,0.0,3.0
33332,NE,31,2021-11-05,3001,26.0,3.7142857142857144
33383,NE,31,2021-11-06,3001,0.0,3.7142857142857144
33434,NE,31,2021-11-07,3001,0.0,3.7142857142857144
33485,NE,31,2021-11-08,3040,39.0,9.285714285714286
33536,NE,31,2021-11-09,3042,2.0,9.571428571428571
33587,NE,31,2021-11-10,3044,2.0,9.857142857142858
33638,NE,31,2021-11-11,3044,0.0,9.857142857142858
33689,NE,31,2021-11-12,3048,4.0,6.714285714285714
33740,NE,31,2021-11-13,3048,0.0,6.714285714285714
33791,NE,31,2021-11-14,3048,0.0,6.714285714285714
33842,NE,31,2021-11-15,3048,0.0,1.1428571428571428
33893,NE,31,2021-11-16,3048,0.0,0.8571428571428571
33944,NE,31,2021-11-17,3048,0.0,0.5714285714285714
33995,NE,31,2021-11-18,3098,50.0,7.714285714285714
34046,NE,31,2021-11-19,3108,10.0,8.571428571428571
34097,NE,31,2021-11-20,3108,0.0,8.571428571428571
34148,NE,31,2021-11-21,3108,0.0,8.571428571428571
34199,NE,31,2021-11-22,3112,4.0,9.142857142857142
34250,NE,31,2021-11-23,3132,20.0,12.0
34301,NE,31,2021-11-24,3146,14.0,14.0
34352,NE,31,2021-11-25,3146,0.0,6.857142857142857
34403,NE,31,2021-11-26,3146,0.0,5.428571428571429
34454,NE,31,2021-11-27,3146,0.0,5.428571428571429
34505,NE,31,2021-11-28,3146,0.0,5.428571428571429
34556,NE,31,2021-11-29,3155,9.0,6.142857142857143
34607,NE,31,2021-11-30,3158,3.0,3.7142857142857144
34658,NE,31,2021-12-01,3168,10.0,3.142857142857143
34709,NE,31,2021-12-02,3180,12.0,4.857142857142857
34760,NE,31,2021-12-03,3180,0.0,4.857142857142857
34811,NE,31,2021-12-04,3180,0.0,4.857142857142857
34862,NE,31,2021-12-05,3180,0.0,4.857142857142857
34913,NE,31,2021-12-06,3202,22.0,6.714285714285714
34964,NE,31,2021-12-07,3231,29.0,10.428571428571429
35015,NE,31,2021-12-08,3241,10.0,10.428571428571429
35066,NE,31,2021-12-09,3260,19.0,11.428571428571429
35117,NE,31,2021-12-10,3263,3.0,11.857142857142858
35168,NE,31,2021-12-11,3263,0.0,11.857142857142858
35219,NE,31,2021-12-12,3263,0.0,11.857142857142858
35270,NE,31,2021-12-13,3271,8.0,9.857142857142858
35321,NE,31,2021-12-14,3276,5.0,6.428571428571429
35372,NE,31,2021-12-15,3282,6.0,5.857142857142857
35423,NE,31,2021-12-16,3293,11.0,4.714285714285714
35474,NE,31,2021-12-17,3298,5.0,5.0
35525,NE,31,2021-12-18,3298,0.0,5.0
35576,NE,31,2021-12-19,3298,0.0,5.0
35627,NE,31,2021-12-20,3302,4.0,4.428571428571429
35678,NE,31,2021-12-21,3307,5.0,4.428571428571429
35729,NE,31,2021-12-22,3317,10.0,5.0
35780,NE,31,2021-12-23,3327,10.0,4.857142857142857
35831,NE,31,2021-12-24,3327,0.0,4.142857142857143
35882,NE,31,2021-12-25,3327,0.0,4.142857142857143
35933,NE,31,2021-12-26,3327,0.0,4.142857142857143
35984,NE,31,2021-12-27,3331,4.0,4.142857142857143
36035,NE,31,2021-12-28,3336,5.0,4.142857142857143
36086,NE,31,2021-12-29,3338,2.0,3.0
36137,NE,31,2021-12-30,3341,3.0,2.0
36188,NE,31,2021-12-31,3341,0.0,2.0
36239,NE,31,2022-01-01,3341,0.0,2.0
36290,NE,31,2022-01-02,3341,0.0,2.0
36341,NE,31,2022-01-03,3344,3.0,1.8571428571428572
36392,NE,31,2022-01-04,3373,29.0,5.285714285714286
36443,NE,31,2022-01-05,3416,43.0,11.142857142857142
36494,NE,31,2022-01-06,3456,40.0,16.428571428571427
36545,NE,31,2022-01-07,3468,12.0,18.142857142857142
36596,NE,31,2022-01-08,3468,0.0,18.142857142857142
36647,NE,31,2022-01-09,3468,0.0,18.142857142857142
36698,NE,31,2022-01-10,3486,18.0,20.285714285714285
36749,NE,31,2022-01-11,3495,9.0,17.428571428571427
36800,NE,31,2022-01-12,3527,32.0,15.857142857142858
36851,NE,31,2022-01-13,3540,13.0,12.0
36902,NE,31,2022-01-14,3540,0.0,10.285714285714286
36953,NE,31,2022-01-15,3540,0.0,10.285714285714286
37004,NE,31,2022-01-16,3540,0.0,10.285714285714286
37055,NE,31,2022-01-17,3543,3.0,8.142857142857142
37106,NE,31,2022-01-18,3548,5.0,7.571428571428571
37157,NE,31,2022-01-19,3562,14.0,5.0
37208,NE,31,2022-01-20,3569,7.0,4.142857142857143
37259,NE,31,2022-01-21,3569,0.0,4.142857142857143
37310,NE,31,2022-01-22,3569,0.0,4.142857142857143
37361,NE,31,2022-01-23,3569,0.0,4.142857142857143
37412,NE,31,2022-01-24,3604,35.0,8.714285714285714
37463,NE,31,2022-01-25,3632,28.0,12.0
37514,NE,31,2022-01-26,3657,25.0,13.571428571428571
37565,NE,31,2022-01-27,3666,9.0,13.857142857142858
33,NV,32,2020-01-22,0,,
84,NV,32,2020-01-23,0,0.0,
135,NV,32,2020-01-24,0,0.0,
186,NV,32,2020-01-25,0,0.0,
237,NV,32,2020-01-26,0,0.0,
288,NV,32,2020-01-27,0,0.0,
339,NV,32,2020-01-28,0,0.0,
390,NV,32,2020-01-29,0,0.0,0.0
441,NV,32,2020-01-30,0,0.0,0.0
492,NV,32,2020-01-31,0,0.0,0.0
543,NV,32,2020-02-01,0,0.0,0.0
594,NV,32,2020-02-02,0,0.0,0.0
645,NV,32,2020-02-03,0,0.0,0.0
696,NV,32,2020-02-04,0,0.0,0.0
747,NV,32,2020-02-05,0,0.0,0.0
798,NV,32,2020-02-06,0,0.0,0.0
849,NV,32,2020-02-07,0,0.0,0.0
900,NV,32,2020-02-08,0,0.0,0.0
951,NV,32,2020-02-09,0,0.0,0.0
1002,NV,32,2020-02-10,0,0.0,0.0
1053,NV,32,2020-02-11,0,0.0,0.0
1104,NV,32,2020-02-12,0,0.0,0.0
1155,NV,32,2020-02-13,0,0.0,0.0
1206,NV,32,2020-02-14,0,0.0,0.0
1257,NV,32,2020-02-15,0,0.0,0.0
1308,NV,32,2020-02-16,0,0.0,0.0
1359,NV,32,2020-02-17,0,0.0,0.0
1410,NV,32,2020-02-18,0,0.0,0.0
1461,NV,32,2020-02-19,0,0.0,0.0
1512,NV,32,2020-02-20,0,0.0,0.0
1563,NV,32,2020-02-21,0,0.0,0.0
1614,NV,32,2020-02-22,0,0.0,0.0
1665,NV,32,2020-02-23,0,0.0,0.0
1716,NV,32,2020-02-24,0,0.0,0.0
1767,NV,32,2020-02-25,0,0.0,0.0
1818,NV,32,2020-02-26,0,0.0,0.0
1869,NV,32,2020-02-27,0,0.0,0.0
1920,NV,32,2020-02-28,0,0.0,0.0
1971,NV,32,2020-02-29,0,0.0,0.0
2022,NV,32,2020-03-01,0,0.0,0.0
2073,NV,32,2020-03-02,0,0.0,0.0
2124,NV,32,2020-03-03,0,0.0,0.0
2175,NV,32,2020-03-04,0,0.0,0.0
2226,NV,32,2020-03-05,0,0.0,0.0
2277,NV,32,2020-03-06,0,0.0,0.0
2328,NV,32,2020-03-07,0,0.0,0.0
2379,NV,32,2020-03-08,0,0.0,0.0
2430,NV,32,2020-03-09,0,0.0,0.0
2481,NV,32,2020-03-10,0,0.0,0.0
2532,NV,32,2020-03-11,0,0.0,0.0
2583,NV,32,2020-03-12,0,0.0,0.0
2634,NV,32,2020-03-13,0,0.0,0.0
2685,NV,32,2020-03-14,0,0.0,0.0
2736,NV,32,2020-03-15,0,0.0,0.0
2787,NV,32,2020-03-16,1,1.0,0.14285714285714285
2838,NV,32,2020-03-17,1,0.0,0.14285714285714285
2889,NV,32,2020-03-18,1,0.0,0.14285714285714285
2940,NV,32,2020-03-19,1,0.0,0.14285714285714285
2991,NV,32,2020-03-20,2,1.0,0.2857142857142857
3042,NV,32,2020-03-21,2,0.0,0.2857142857142857
3093,NV,32,2020-03-22,2,0.0,0.2857142857142857
3144,NV,32,2020-03-23,4,2.0,0.42857142857142855
3195,NV,32,2020-03-24,6,2.0,0.7142857142857143
3246,NV,32,2020-03-25,10,4.0,1.2857142857142858
3297,NV,32,2020-03-26,10,0.0,1.2857142857142858
3348,NV,32,2020-03-27,10,0.0,1.1428571428571428
3399,NV,32,2020-03-28,14,4.0,1.7142857142857142
3450,NV,32,2020-03-29,15,1.0,1.8571428571428572
3501,NV,32,2020-03-30,18,3.0,2.0
3552,NV,32,2020-03-31,26,8.0,2.857142857142857
3603,NV,32,2020-04-01,32,6.0,3.142857142857143
3654,NV,32,2020-04-02,38,6.0,4.0
3705,NV,32,2020-04-03,43,5.0,4.714285714285714
3756,NV,32,2020-04-04,46,3.0,4.571428571428571
3807,NV,32,2020-04-05,46,0.0,4.428571428571429
3858,NV,32,2020-04-06,58,12.0,5.714285714285714
3909,NV,32,2020-04-07,59,1.0,4.714285714285714
3960,NV,32,2020-04-08,80,21.0,6.857142857142857
4011,NV,32,2020-04-09,85,5.0,6.714285714285714
4062,NV,32,2020-04-10,102,17.0,8.428571428571429
4113,NV,32,2020-04-11,102,0.0,8.0
4164,NV,32,2020-04-12,102,0.0,8.0
4215,NV,32,2020-04-13,102,0.0,6.285714285714286
4266,NV,32,2020-04-14,102,0.0,6.142857142857143
4317,NV,32,2020-04-15,102,0.0,3.142857142857143
4368,NV,32,2020-04-16,154,52.0,9.857142857142858
4419,NV,32,2020-04-17,158,4.0,8.0
4470,NV,32,2020-04-18,168,10.0,9.428571428571429
4521,NV,32,2020-04-19,174,6.0,10.285714285714286
4572,NV,32,2020-04-20,175,1.0,10.428571428571429
4623,NV,32,2020-04-21,179,4.0,11.0
4674,NV,32,2020-04-22,190,11.0,12.571428571428571
4725,NV,32,2020-04-23,206,16.0,7.428571428571429
4776,NV,32,2020-04-24,214,8.0,8.0
4827,NV,32,2020-04-25,216,2.0,6.857142857142857
4878,NV,32,2020-04-26,222,6.0,6.857142857142857
4929,NV,32,2020-04-27,223,1.0,6.857142857142857
4980,NV,32,2020-04-28,235,12.0,8.0
5031,NV,32,2020-04-29,247,12.0,8.142857142857142
5082,NV,32,2020-04-30,253,6.0,6.714285714285714
5133,NV,32,2020-05-01,253,0.0,5.571428571428571
5184,NV,32,2020-05-02,269,16.0,7.571428571428571
5235,NV,32,2020-05-03,273,4.0,7.285714285714286
5286,NV,32,2020-05-04,273,0.0,7.142857142857143
5337,NV,32,2020-05-05,278,5.0,6.142857142857143
5388,NV,32,2020-05-06,297,19.0,7.142857142857143
5439,NV,32,2020-05-07,305,8.0,7.428571428571429
5490,NV,32,2020-05-08,313,8.0,8.571428571428571
5541,NV,32,2020-05-09,318,5.0,7.0
5592,NV,32,2020-05-10,322,4.0,7.0
5643,NV,32,2020-05-11,322,0.0,7.0
5694,NV,32,2020-05-12,330,8.0,7.428571428571429
5745,NV,32,2020-05-13,341,11.0,6.285714285714286
5796,NV,32,2020-05-14,348,7.0,6.142857142857143
5847,NV,32,2020-05-15,360,12.0,6.714285714285714
5898,NV,32,2020-05-16,362,2.0,6.285714285714286
5949,NV,32,2020-05-17,365,3.0,6.142857142857143
6000,NV,32,2020-05-18,365,0.0,6.142857142857143
6051,NV,32,2020-05-19,377,12.0,6.714285714285714
6102,NV,32,2020-05-20,377,0.0,5.142857142857143
6153,NV,32,2020-05-21,377,0.0,4.142857142857143
6204,NV,32,2020-05-22,396,19.0,5.142857142857143
6255,NV,32,2020-05-23,406,10.0,6.285714285714286
6306,NV,32,2020-05-24,408,2.0,6.142857142857143
6357,NV,32,2020-05-25,410,2.0,6.428571428571429
6408,NV,32,2020-05-26,410,0.0,4.714285714285714
6459,NV,32,2020-05-27,413,3.0,5.142857142857143
6510,NV,32,2020-05-28,421,8.0,6.285714285714286
6561,NV,32,2020-05-29,424,3.0,4.0
6612,NV,32,2020-05-30,428,4.0,3.142857142857143
6663,NV,32,2020-05-31,429,1.0,3.0
6714,NV,32,2020-06-01,432,3.0,3.142857142857143
6765,NV,32,2020-06-02,433,1.0,3.2857142857142856
6816,NV,32,2020-06-03,436,3.0,3.2857142857142856
6867,NV,32,2020-06-04,445,9.0,3.4285714285714284
6918,NV,32,2020-06-05,448,3.0,3.4285714285714284
6969,NV,32,2020-06-06,453,5.0,3.5714285714285716
7020,NV,32,2020-06-07,454,1.0,3.5714285714285716
7071,NV,32,2020-06-08,457,3.0,3.5714285714285716
7122,NV,32,2020-06-09,459,2.0,3.7142857142857144
7173,NV,32,2020-06-10,460,1.0,3.4285714285714284
7224,NV,32,2020-06-11,461,1.0,2.2857142857142856
7275,NV,32,2020-06-12,461,0.0,1.8571428571428572
7326,NV,32,2020-06-13,462,1.0,1.2857142857142858
7377,NV,32,2020-06-14,463,1.0,1.2857142857142858
7428,NV,32,2020-06-15,464,1.0,1.0
7479,NV,32,2020-06-16,466,2.0,1.0
7530,NV,32,2020-06-17,472,6.0,1.7142857142857142
7581,NV,32,2020-06-18,475,3.0,2.0
7632,NV,32,2020-06-19,478,3.0,2.4285714285714284
7683,NV,32,2020-06-20,485,7.0,3.2857142857142856
7734,NV,32,2020-06-21,487,2.0,3.4285714285714284
7785,NV,32,2020-06-22,490,3.0,3.7142857142857144
7836,NV,32,2020-06-23,492,2.0,3.7142857142857144
7887,NV,32,2020-06-24,494,2.0,3.142857142857143
7938,NV,32,2020-06-25,495,1.0,2.857142857142857
7989,NV,32,2020-06-26,498,3.0,2.857142857142857
8040,NV,32,2020-06-27,500,2.0,2.142857142857143
8091,NV,32,2020-06-28,500,0.0,1.8571428571428572
8142,NV,32,2020-06-29,504,4.0,2.0
8193,NV,32,2020-06-30,507,3.0,2.142857142857143
8244,NV,32,2020-07-01,511,4.0,2.4285714285714284
8295,NV,32,2020-07-02,524,13.0,4.142857142857143
8346,NV,32,2020-07-03,528,4.0,4.285714285714286
8397,NV,32,2020-07-04,530,2.0,4.285714285714286
8448,NV,32,2020-07-05,534,4.0,4.857142857142857
8499,NV,32,2020-07-06,537,3.0,4.714285714285714
8550,NV,32,2020-07-07,548,11.0,5.857142857142857
8601,NV,32,2020-07-08,553,5.0,6.0
8652,NV,32,2020-07-09,574,21.0,7.142857142857143
8703,NV,32,2020-07-10,579,5.0,7.285714285714286
8754,NV,32,2020-07-11,589,10.0,8.428571428571429
8805,NV,32,2020-07-12,593,4.0,8.428571428571429
8856,NV,32,2020-07-13,593,0.0,8.0
8907,NV,32,2020-07-14,612,19.0,9.142857142857142
8958,NV,32,2020-07-15,619,7.0,9.428571428571429
9009,NV,32,2020-07-16,626,7.0,7.428571428571429
9060,NV,32,2020-07-17,637,11.0,8.285714285714286
9111,NV,32,2020-07-18,646,9.0,8.142857142857142
9162,NV,32,2020-07-19,647,1.0,7.714285714285714
9213,NV,32,2020-07-20,648,1.0,7.857142857142857
9264,NV,32,2020-07-21,676,28.0,9.142857142857142
9315,NV,32,2020-07-22,704,28.0,12.142857142857142
9366,NV,32,2020-07-23,707,3.0,11.571428571428571
9417,NV,32,2020-07-24,722,15.0,12.142857142857142
9468,NV,32,2020-07-25,732,10.0,12.285714285714286
9519,NV,32,2020-07-26,734,2.0,12.428571428571429
9570,NV,32,2020-07-27,739,5.0,13.0
9621,NV,32,2020-07-28,739,0.0,9.0
9672,NV,32,2020-07-29,759,20.0,7.857142857142857
9723,NV,32,2020-07-30,801,42.0,13.428571428571429
9774,NV,32,2020-07-31,830,29.0,15.428571428571429
9825,NV,32,2020-08-01,832,2.0,14.285714285714286
9876,NV,32,2020-08-02,832,0.0,14.0
9927,NV,32,2020-08-03,847,15.0,15.428571428571429
9978,NV,32,2020-08-04,862,15.0,17.571428571428573
10029,NV,32,2020-08-05,890,28.0,18.714285714285715
10080,NV,32,2020-08-06,899,9.0,14.0
10131,NV,32,2020-08-07,919,20.0,12.714285714285714
10182,NV,32,2020-08-08,949,30.0,16.714285714285715
10233,NV,32,2020-08-09,957,8.0,17.857142857142858
10284,NV,32,2020-08-10,963,6.0,16.571428571428573
10335,NV,32,2020-08-11,980,17.0,16.857142857142858
10386,NV,32,2020-08-12,995,15.0,15.0
10437,NV,32,2020-08-13,1030,35.0,18.714285714285715
10488,NV,32,2020-08-14,1045,15.0,18.0
10539,NV,32,2020-08-15,1069,24.0,17.142857142857142
10590,NV,32,2020-08-16,1072,3.0,16.428571428571427
10641,NV,32,2020-08-17,1072,0.0,15.571428571428571
10692,NV,32,2020-08-18,1072,0.0,13.142857142857142
10743,NV,32,2020-08-19,1072,0.0,11.0
10794,NV,32,2020-08-20,1171,99.0,20.142857142857142
10845,NV,32,2020-08-21,1195,24.0,21.428571428571427
10896,NV,32,2020-08-22,1197,2.0,18.285714285714285
10947,NV,32,2020-08-23,1197,0.0,17.857142857142858
10998,NV,32,2020-08-24,1200,3.0,18.285714285714285
11049,NV,32,2020-08-25,1230,30.0,22.571428571428573
11100,NV,32,2020-08-26,1250,20.0,25.428571428571427
11151,NV,32,2020-08-27,1250,0.0,11.285714285714286
11202,NV,32,2020-08-28,1287,37.0,13.142857142857142
11253,NV,32,2020-08-29,1301,14.0,14.857142857142858
11304,NV,32,2020-08-30,1302,1.0,15.0
11355,NV,32,2020-08-31,1302,0.0,14.571428571428571
11406,NV,32,2020-09-01,1305,3.0,10.714285714285714
11457,NV,32,2020-09-02,1336,31.0,12.285714285714286
11508,NV,32,2020-09-03,1336,0.0,12.285714285714286
11559,NV,32,2020-09-04,1373,37.0,12.285714285714286
11610,NV,32,2020-09-05,1386,13.0,12.142857142857142
11661,NV,32,2020-09-06,1389,3.0,12.428571428571429
11712,NV,32,2020-09-07,1393,4.0,13.0
11763,NV,32,2020-09-08,1393,0.0,12.571428571428571
11814,NV,32,2020-09-09,1412,19.0,10.857142857142858
11865,NV,32,2020-09-10,1429,17.0,13.285714285714286
11916,NV,32,2020-09-11,1439,10.0,9.428571428571429
11967,NV,32,2020-09-12,1449,10.0,9.0
12018,NV,32,2020-09-13,1449,0.0,8.571428571428571
12069,NV,32,2020-09-14,1456,7.0,9.0
12120,NV,32,2020-09-15,1482,26.0,12.714285714285714
12171,NV,32,2020-09-16,1494,12.0,11.714285714285714
12222,NV,32,2020-09-17,1506,12.0,11.0
12273,NV,32,2020-09-18,1524,18.0,12.142857142857142
12324,NV,32,2020-09-19,1528,4.0,11.285714285714286
12375,NV,32,2020-09-20,1530,2.0,11.571428571428571
12426,NV,32,2020-09-21,1531,1.0,10.714285714285714
12477,NV,32,2020-09-22,1531,0.0,7.0
12528,NV,32,2020-09-23,1546,15.0,7.428571428571429
12579,NV,32,2020-09-24,1564,18.0,8.285714285714286
12630,NV,32,2020-09-25,1573,9.0,7.0
12681,NV,32,2020-09-26,1582,9.0,7.714285714285714
12732,NV,32,2020-09-27,1585,3.0,7.857142857142857
12783,NV,32,2020-09-28,1585,0.0,7.714285714285714
12834,NV,32,2020-09-29,1592,7.0,8.714285714285714
12885,NV,32,2020-09-30,1600,8.0,7.714285714285714
12936,NV,32,2020-10-01,1603,3.0,5.571428571428571
12987,NV,32,2020-10-02,1609,6.0,5.142857142857143
13038,NV,32,2020-10-03,1620,11.0,5.428571428571429
13089,NV,32,2020-10-04,1623,3.0,5.428571428571429
13140,NV,32,2020-10-05,1623,0.0,5.428571428571429
13191,NV,32,2020-10-06,1623,0.0,4.428571428571429
13242,NV,32,2020-10-07,1636,13.0,5.142857142857143
13293,NV,32,2020-10-08,1649,13.0,6.571428571428571
13344,NV,32,2020-10-09,1657,8.0,6.857142857142857
13395,NV,32,2020-10-10,1659,2.0,5.571428571428571
13446,NV,32,2020-10-11,1661,2.0,5.428571428571429
13497,NV,32,2020-10-12,1664,3.0,5.857142857142857
13548,NV,32,2020-10-13,1664,0.0,5.857142857142857
13599,NV,32,2020-10-14,1691,27.0,7.857142857142857
13650,NV,32,2020-10-15,1691,0.0,6.0
13701,NV,32,2020-10-16,1707,16.0,7.142857142857143
13752,NV,32,2020-10-17,1707,0.0,6.857142857142857
13803,NV,32,2020-10-18,1711,4.0,7.142857142857143
13854,NV,32,2020-10-19,1712,1.0,6.857142857142857
13905,NV,32,2020-10-20,1727,15.0,9.0
13956,NV,32,2020-10-21,1732,5.0,5.857142857142857
14007,NV,32,2020-10-22,1736,4.0,6.428571428571429
14058,NV,32,2020-10-23,1738,2.0,4.428571428571429
14109,NV,32,2020-10-24,1743,5.0,5.142857142857143
14160,NV,32,2020-10-25,1748,5.0,5.285714285714286
14211,NV,32,2020-10-26,1749,1.0,5.285714285714286
14262,NV,32,2020-10-27,1756,7.0,4.142857142857143
14313,NV,32,2020-10-28,1766,10.0,4.857142857142857
14364,NV,32,2020-10-29,1769,3.0,4.714285714285714
14415,NV,32,2020-10-30,1777,8.0,5.571428571428571
14466,NV,32,2020-10-31,1777,0.0,4.857142857142857
14517,NV,32,2020-11-01,1777,0.0,4.142857142857143
14568,NV,32,2020-11-02,1783,6.0,4.857142857142857
14619,NV,32,2020-11-03,1806,23.0,7.142857142857143
14670,NV,32,2020-11-04,1813,7.0,6.714285714285714
14721,NV,32,2020-11-05,1823,10.0,7.714285714285714
14772,NV,32,2020-11-06,1843,20.0,9.428571428571429
14823,NV,32,2020-11-07,1848,5.0,10.142857142857142
14874,NV,32,2020-11-08,1849,1.0,10.285714285714286
14925,NV,32,2020-11-09,1850,1.0,9.571428571428571
14976,NV,32,2020-11-10,1856,6.0,7.142857142857143
15027,NV,32,2020-11-11,1874,18.0,8.714285714285714
15078,NV,32,2020-11-12,1877,3.0,7.714285714285714
15129,NV,32,2020-11-13,1890,13.0,6.714285714285714
15180,NV,32,2020-11-14,1905,15.0,8.142857142857142
15231,NV,32,2020-11-15,1906,1.0,8.142857142857142
15282,NV,32,2020-11-16,1914,8.0,9.142857142857142
15333,NV,32,2020-11-17,1941,27.0,12.142857142857142
15384,NV,32,2020-11-18,1944,3.0,10.0
15435,NV,32,2020-11-19,1950,6.0,10.428571428571429
15486,NV,32,2020-11-20,1979,29.0,12.714285714285714
15537,NV,32,2020-11-21,2007,28.0,14.571428571428571
15588,NV,32,2020-11-22,2007,0.0,14.428571428571429
15639,NV,32,2020-11-23,2018,11.0,14.857142857142858
15690,NV,32,2020-11-24,2041,23.0,14.285714285714286
15741,NV,32,2020-11-25,2064,23.0,17.142857142857142
15792,NV,32,2020-11-26,2064,0.0,16.285714285714285
15843,NV,32,2020-11-27,2088,24.0,15.571428571428571
15894,NV,32,2020-11-28,2112,24.0,15.0
15945,NV,32,2020-11-29,2129,17.0,17.428571428571427
15996,NV,32,2020-11-30,2137,8.0,17.0
16047,NV,32,2020-12-01,2160,23.0,17.0
16098,NV,32,2020-12-02,2188,28.0,17.714285714285715
16149,NV,32,2020-12-03,2231,43.0,23.857142857142858
16200,NV,32,2020-12-04,2254,23.0,23.714285714285715
16251,NV,32,2020-12-05,2282,28.0,24.285714285714285
16302,NV,32,2020-12-06,2296,14.0,23.857142857142858
16353,NV,32,2020-12-07,2300,4.0,23.285714285714285
16404,NV,32,2020-12-08,2339,39.0,25.571428571428573
16455,NV,32,2020-12-09,2364,25.0,25.142857142857142
16506,NV,32,2020-12-10,2413,49.0,26.0
16557,NV,32,2020-12-11,2455,42.0,28.714285714285715
16608,NV,32,2020-12-12,2496,41.0,30.571428571428573
16659,NV,32,2020-12-13,2513,17.0,31.0
16710,NV,32,2020-12-14,2522,9.0,31.714285714285715
16761,NV,32,2020-12-15,2570,48.0,33.0
