,Unnamed: 0,State,StateFIPS,County Name,countyFIPS,Date,Total Cases,Incremental Cases,cases moving_avg,Total Deaths,Inc Deaths,death moving_avg,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
2277919,1880897,CA,6,Orange County ,6059,2021-09-02,286325,64.0,426.28571428571433,5239,0.0,4.857142857142857,,,,,,,,,,,,,,,
2277920,1884090,CA,6,Orange County ,6059,2021-09-03,286325,0.0,417.0,5239,0.0,4.857142857142857,,,,,,,,,,,,,,,
2277921,1887283,CA,6,Orange County ,6059,2021-09-04,286325,0.0,278.2857142857143,5239,0.0,2.2857142857142856,,,,,,,,,,,,,,,
2277922,1890476,CA,6,Orange County ,6059,2021-09-05,287814,1489.0,445.28571428571433,5274,35.0,7.2857142857142865,,,,,,,,,,,,,,,
2277923,1893669,CA,6,Orange County ,6059,2021-09-06,288188,374.0,420.71428571428567,5274,0.0,6.571428571428571,,,,,,,,,,,,,,,
2277924,1896862,CA,6,Orange County ,6059,2021-09-07,288471,283.0,387.57142857142856,5290,16.0,8.285714285714286,,,,,,,,,,,,,,,
2277925,1900055,CA,6,Orange County ,6059,2021-09-08,289057,586.0,399.4285714285714,5299,9.0,8.571428571428571,,,,,,,,,,,,,,,
2277926,1903248,CA,6,Orange County ,6059,2021-09-09,289108,51.0,397.57142857142856,5299,0.0,8.571428571428571,,,,,,,,,,,,,,,
2277927,1906441,CA,6,Orange County ,6059,2021-09-10,289108,0.0,397.57142857142856,5299,0.0,8.571428571428571,,,,,,,,,,,,,,,
2277928,1909634,CA,6,Orange County ,6059,2021-09-11,290687,1579.0,623.1428571428571,5312,13.0,10.428571428571429,,,,,,,,,,,,,,,
2277929,1912827,CA,6,Orange County ,6059,2021-09-12,291092,405.0,468.28571428571433,5312,0.0,5.428571428571429,,,,,,,,,,,,,,,
2277930,1916020,CA,6,Orange County ,6059,2021-09-13,291363,271.0,453.57142857142856,5319,7.0,6.428571428571429,,,,,,,,,,,,,,,
2277931,1919213,CA,6,Orange County ,6059,2021-09-14,291779,416.0,472.57142857142856,5328,9.0,5.428571428571429,,,,,,,,,,,,,,,
2277932,1922406,CA,6,Orange County ,6059,2021-09-15,291833,54.0,396.57142857142856,5328,0.0,4.142857142857143,,,,,,,,,,,,,,,
2277933,1925599,CA,6,Orange County ,6059,2021-09-16,291833,0.0,389.28571428571433,5328,0.0,4.142857142857143,,,,,,,,,,,,,,,
2277934,1928792,CA,6,Orange County ,6059,2021-09-17,291833,0.0,389.28571428571433,5328,0.0,4.142857142857143,,,,,,,,,,,,,,,
2277935,1931985,CA,6,Orange County ,6059,2021-09-18,293219,1386.0,361.71428571428567,5354,26.0,6.0,,,,,,,,,,,,,,,
2277936,1935178,CA,6,Orange County ,6059,2021-09-19,293616,397.0,360.57142857142856,5354,0.0,6.0,,,,,,,,,,,,,,,
2277937,1938371,CA,6,Orange County ,6059,2021-09-20,293641,25.0,325.42857142857144,5354,0.0,5.0,,,,,,,,,,,,,,,
2277938,1941564,CA,6,Orange County ,6059,2021-09-21,294182,541.0,343.2857142857143,5366,12.0,5.428571428571429,,,,,,,,,,,,,,,
2277939,1944757,CA,6,Orange County ,6059,2021-09-22,294483,301.0,378.57142857142856,5374,8.0,6.571428571428571,,,,,,,,,,,,,,,
2277940,1947950,CA,6,Orange County ,6059,2021-09-23,294513,30.0,382.8571428571428,5374,0.0,6.571428571428571,,,,,,,,,,,,,,,
2277941,1951143,CA,6,Orange County ,6059,2021-09-24,294513,0.0,382.8571428571428,5374,0.0,6.571428571428571,,,,,,,,,,,,,,,
2277942,1954336,CA,6,Orange County ,6059,2021-09-25,296054,1541.0,405.0,5408,34.0,7.7142857142857135,,,,,,,,,,,,,,,
2277943,1957529,CA,6,Orange County ,6059,2021-09-26,296084,30.0,352.57142857142856,5408,0.0,7.7142857142857135,,,,,,,,,,,,,,,
2277944,1960722,CA,6,Orange County ,6059,2021-09-27,296567,483.0,418.0,5421,13.0,9.571428571428571,,,,,,,,,,,,,,,
2277945,1963915,CA,6,Orange County ,6059,2021-09-28,296894,327.0,387.4285714285714,5429,8.0,9.0,,,,,,,,,,,,,,,
2277946,1967108,CA,6,Orange County ,6059,2021-09-29,297274,380.0,398.71428571428567,5435,6.0,8.714285714285714,,,,,,,,,,,,,,,
2277947,1970301,CA,6,Orange County ,6059,2021-09-30,297306,32.0,399.0,5435,0.0,8.714285714285714,,,,,,,,,,,,,,,
2277948,1973494,CA,6,Orange County ,6059,2021-10-01,297306,0.0,399.0,5435,0.0,8.714285714285714,,,,,,,,,,,,,,,
2277949,1976687,CA,6,Orange County ,6059,2021-10-02,298016,710.0,280.2857142857143,5447,12.0,5.571428571428571,,,,,,,,,,,,,,,
2277950,1979880,CA,6,Orange County ,6059,2021-10-03,298159,143.0,296.42857142857144,5438,-9.0,4.285714285714286,,,,,,,,,,,,,,,
2277951,1983073,CA,6,Orange County ,6059,2021-10-04,298543,384.0,282.2857142857143,5441,3.0,2.8571428571428568,,,,,,,,,,,,,,,
2277952,1986266,CA,6,Orange County ,6059,2021-10-05,298588,45.0,242.0,5441,0.0,1.7142857142857142,,,,,,,,,,,,,,,
2277953,1989459,CA,6,Orange County ,6059,2021-10-06,299032,444.0,251.14285714285717,5457,16.0,3.1428571428571432,,,,,,,,,,,,,,,
2277954,1992652,CA,6,Orange County ,6059,2021-10-07,299088,56.0,254.57142857142856,5457,0.0,3.1428571428571432,,,,,,,,,,,,,,,
2277955,1995845,CA,6,Orange County ,6059,2021-10-08,299088,0.0,254.57142857142856,5457,0.0,3.1428571428571432,,,,,,,,,,,,,,,
2277956,1999038,CA,6,Orange County ,6059,2021-10-09,299762,674.0,249.42857142857144,5499,42.0,7.428571428571429,,,,,,,,,,,,,,,
2277957,2002231,CA,6,Orange County ,6059,2021-10-10,299786,24.0,232.42857142857144,5499,0.0,8.714285714285714,,,,,,,,,,,,,,,
2277958,2005424,CA,6,Orange County ,6059,2021-10-11,300214,428.0,238.7142857142857,5499,0.0,8.285714285714286,,,,,,,,,,,,,,,
2277959,2008617,CA,6,Orange County ,6059,2021-10-12,300255,41.0,238.14285714285717,5499,0.0,8.285714285714286,,,,,,,,,,,,,,,
2277960,2011810,CA,6,Orange County ,6059,2021-10-13,300887,632.0,265.0,5523,24.0,9.428571428571429,,,,,,,,,,,,,,,
2277961,2015003,CA,6,Orange County ,6059,2021-10-14,301121,234.0,290.42857142857144,5523,0.0,9.428571428571429,,,,,,,,,,,,,,,
2277962,2018196,CA,6,Orange County ,6059,2021-10-15,301298,177.0,315.7142857142857,5523,0.0,9.428571428571429,,,,,,,,,,,,,,,
2277963,2021389,CA,6,Orange County ,6059,2021-10-16,301481,183.0,245.57142857142856,5523,0.0,3.4285714285714284,,,,,,,,,,,,,,,
2277964,2024582,CA,6,Orange County ,6059,2021-10-17,301600,119.0,259.14285714285717,5526,3.0,3.8571428571428568,,,,,,,,,,,,,,,
2277965,2027775,CA,6,Orange County ,6059,2021-10-18,301791,191.0,225.28571428571428,5533,7.0,4.857142857142857,,,,,,,,,,,,,,,
2277966,2030968,CA,6,Orange County ,6059,2021-10-19,301905,114.0,235.7142857142857,5533,0.0,4.857142857142857,,,,,,,,,,,,,,,
2277967,2034161,CA,6,Orange County ,6059,2021-10-20,301955,50.0,152.57142857142858,5533,0.0,1.4285714285714286,,,,,,,,,,,,,,,
2277968,2037354,CA,6,Orange County ,6059,2021-10-21,301955,0.0,119.14285714285714,5533,0.0,1.4285714285714286,,,,,,,,,,,,,,,
2277969,2040547,CA,6,Orange County ,6059,2021-10-22,302236,281.0,134.0,5545,12.0,3.1428571428571432,,,,,,,,,,,,,,,
2277970,2043740,CA,6,Orange County ,6059,2021-10-23,303187,951.0,243.7142857142857,5573,28.0,7.142857142857142,,,,,,,,,,,,,,,
2277971,2046933,CA,6,Orange County ,6059,2021-10-24,303460,273.0,265.7142857142857,5583,10.0,8.142857142857142,,,,,,,,,,,,,,,
2277972,2050126,CA,6,Orange County ,6059,2021-10-25,303642,182.0,264.42857142857144,5583,0.0,7.142857142857142,,,,,,,,,,,,,,,
2277973,2053319,CA,6,Orange County ,6059,2021-10-26,303927,285.0,288.85714285714283,5587,4.0,7.7142857142857135,,,,,,,,,,,,,,,
2277974,2056512,CA,6,Orange County ,6059,2021-10-27,304078,151.0,303.2857142857143,5587,0.0,7.7142857142857135,,,,,,,,,,,,,,,
2277975,2059705,CA,6,Orange County ,6059,2021-10-28,304119,41.0,309.14285714285717,5587,0.0,7.7142857142857135,,,,,,,,,,,,,,,
2277976,2062898,CA,6,Orange County ,6059,2021-10-29,304879,760.0,377.57142857142856,5595,8.0,7.142857142857142,,,,,,,,,,,,,,,
2277977,2066091,CA,6,Orange County ,6059,2021-10-30,305095,216.0,272.57142857142856,5595,0.0,3.1428571428571432,,,,,,,,,,,,,,,
2277978,2069284,CA,6,Orange County ,6059,2021-10-31,305178,83.0,245.42857142857144,5595,0.0,1.7142857142857142,,,,,,,,,,,,,,,
2277979,2072477,CA,6,Orange County ,6059,2021-11-01,305492,314.0,264.2857142857143,5606,11.0,3.2857142857142856,,,,,,,,,,,,,,,
2277980,2075670,CA,6,Orange County ,6059,2021-11-02,305613,121.0,240.85714285714286,5606,0.0,2.7142857142857144,,,,,,,,,,,,,,,
2277981,2078863,CA,6,Orange County ,6059,2021-11-03,305660,47.0,226.0,5606,0.0,2.7142857142857144,,,,,,,,,,,,,,,
2277982,2082056,CA,6,Orange County ,6059,2021-11-04,306048,388.0,275.57142857142856,5610,4.0,3.2857142857142856,,,,,,,,,,,,,,,
2277983,2085249,CA,6,Orange County ,6059,2021-11-05,306778,730.0,271.2857142857143,5615,5.0,2.8571428571428568,,,,,,,,,,,,,,,
2277984,2088442,CA,6,Orange County ,6059,2021-11-06,307055,277.0,280.0,5615,0.0,2.8571428571428568,,,,,,,,,,,,,,,
2277985,2091635,CA,6,Orange County ,6059,2021-11-07,307330,275.0,307.42857142857144,5631,16.0,5.142857142857143,,,,,,,,,,,,,,,
2277986,2094828,CA,6,Orange County ,6059,2021-11-08,307484,154.0,284.57142857142856,5631,0.0,3.571428571428572,,,,,,,,,,,,,,,
2277987,2098021,CA,6,Orange County ,6059,2021-11-09,307410,-74.0,256.7142857142857,5620,-11.0,2.0,,,,,,,,,,,,,,,
2277988,2101214,CA,6,Orange County ,6059,2021-11-10,307672,262.0,287.42857142857144,5631,11.0,3.571428571428572,,,,,,,,,,,,,,,
2277989,2104407,CA,6,Orange County ,6059,2021-11-11,307672,0.0,232.0,5631,0.0,3.0,,,,,,,,,,,,,,,
2277990,2107600,CA,6,Orange County ,6059,2021-11-12,308538,866.0,251.42857142857144,5645,14.0,4.285714285714286,,,,,,,,,,,,,,,
2277991,2110793,CA,6,Orange County ,6059,2021-11-13,308745,207.0,241.42857142857144,5645,0.0,4.285714285714286,,,,,,,,,,,,,,,
2277992,2113986,CA,6,Orange County ,6059,2021-11-14,309057,312.0,246.7142857142857,5650,5.0,2.7142857142857144,,,,,,,,,,,,,,,
2277993,2117179,CA,6,Orange County ,6059,2021-11-15,309244,187.0,251.42857142857144,5650,0.0,2.7142857142857144,,,,,,,,,,,,,,,
2277994,2120372,CA,6,Orange County ,6059,2021-11-16,309359,115.0,278.42857142857144,5650,0.0,4.285714285714286,,,,,,,,,,,,,,,
2277995,2123565,CA,6,Orange County ,6059,2021-11-17,309394,35.0,246.0,5650,0.0,2.7142857142857144,,,,,,,,,,,,,,,
2277996,2126758,CA,6,Orange County ,6059,2021-11-18,310146,752.0,353.42857142857144,5661,11.0,4.285714285714286,,,,,,,,,,,,,,,
2277997,2129951,CA,6,Orange County ,6059,2021-11-19,310341,195.0,257.57142857142856,5661,0.0,2.2857142857142856,,,,,,,,,,,,,,,
2277998,2133144,CA,6,Orange County ,6059,2021-11-20,310550,209.0,257.85714285714283,5661,0.0,2.2857142857142856,,,,,,,,,,,,,,,
2277999,2136337,CA,6,Orange County ,6059,2021-11-21,310607,57.0,221.42857142857144,5661,0.0,1.5714285714285714,,,,,,,,,,,,,,,
2278000,2139530,CA,6,Orange County ,6059,2021-11-22,310652,45.0,201.14285714285717,5661,0.0,1.5714285714285714,,,,,,,,,,,,,,,
2278001,2142723,CA,6,Orange County ,6059,2021-11-23,310652,0.0,184.7142857142857,5661,0.0,1.5714285714285714,,,,,,,,,,,,,,,
2278002,2145916,CA,6,Orange County ,6059,2021-11-24,310807,155.0,201.85714285714286,5663,2.0,1.8571428571428568,,,,,,,,,,,,,,,
2278003,2149109,CA,6,Orange County ,6059,2021-11-25,310807,0.0,94.42857142857143,5663,0.0,0.2857142857142857,,,,,,,,,,,,,,,
2278004,2152302,CA,6,Orange County ,6059,2021-11-26,311894,1087.0,221.85714285714286,5691,28.0,4.285714285714286,,,,,,,,,,,,,,,
2278005,2155495,CA,6,Orange County ,6059,2021-11-27,311996,102.0,206.57142857142856,5691,0.0,4.285714285714286,,,,,,,,,,,,,,,
2278006,2158688,CA,6,Orange County ,6059,2021-11-28,312338,342.0,247.28571428571428,5722,31.0,8.714285714285714,,,,,,,,,,,,,,,
2278007,2161881,CA,6,Orange County ,6059,2021-11-29,312550,212.0,271.14285714285717,5733,11.0,10.285714285714286,,,,,,,,,,,,,,,
2278008,2165074,CA,6,Orange County ,6059,2021-11-30,312886,336.0,319.14285714285717,5746,13.0,12.142857142857142,,,,,,,,,,,,,,,
2278009,2168267,CA,6,Orange County ,6059,2021-12-01,312449,-437.0,234.57142857142856,5722,-24.0,8.428571428571429,,,,,,,,,,,,,,,
2278010,2171460,CA,6,Orange County ,6059,2021-12-02,313110,661.0,329.0,5746,24.0,11.857142857142858,,,,,,,,,,,,,,,
2278011,2174653,CA,6,Orange County ,6059,2021-12-03,314402,1292.0,358.28571428571433,5769,23.0,11.142857142857142,,,,,,,,,,,,,,,
2278012,2177846,CA,6,Orange County ,6059,2021-12-04,314531,129.0,362.1428571428572,5769,0.0,11.142857142857142,,,,,,,,,,,,,,,
2278013,2181039,CA,6,Orange County ,6059,2021-12-05,315059,528.0,388.71428571428567,5793,24.0,10.142857142857142,,,,,,,,,,,,,,,
2278014,2184232,CA,6,Orange County ,6059,2021-12-06,315214,155.0,380.57142857142856,5793,0.0,8.571428571428571,,,,,,,,,,,,,,,
2278015,2187425,CA,6,Orange County ,6059,2021-12-07,315136,-78.0,321.42857142857144,5781,-12.0,5.0,,,,,,,,,,,,,,,
2278016,2190618,CA,6,Orange County ,6059,2021-12-08,315419,283.0,424.28571428571433,5793,12.0,10.142857142857142,,,,,,,,,,,,,,,
2278017,2193811,CA,6,Orange County ,6059,2021-12-09,316426,1007.0,473.71428571428567,5820,27.0,10.571428571428571,,,,,,,,,,,,,,,
2278018,2197004,CA,6,Orange County ,6059,2021-12-10,316730,304.0,332.57142857142856,5820,0.0,7.2857142857142865,,,,,,,,,,,,,,,
2278019,2200197,CA,6,Orange County ,6059,2021-12-11,316873,143.0,334.57142857142856,5820,0.0,7.2857142857142865,,,,,,,,,,,,,,,
2278020,2203390,CA,6,Orange County ,6059,2021-12-12,316916,43.0,265.2857142857143,5820,0.0,3.8571428571428568,,,,,,,,,,,,,,,
2278021,2206583,CA,6,Orange County ,6059,2021-12-13,317568,652.0,336.2857142857143,5836,16.0,6.142857142857142,,,,,,,,,,,,,,,
2278022,2209776,CA,6,Orange County ,6059,2021-12-14,317930,362.0,399.1428571428572,5843,7.0,8.857142857142858,,,,,,,,,,,,,,,
2278023,2212969,CA,6,Orange County ,6059,2021-12-15,317806,-124.0,341.0,5836,-7.0,6.142857142857142,,,,,,,,,,,,,,,
2278024,2216162,CA,6,Orange County ,6059,2021-12-16,318924,1118.0,356.8571428571428,5850,14.0,4.285714285714286,,,,,,,,,,,,,,,
2278025,2219355,CA,6,Orange County ,6059,2021-12-17,319336,412.0,372.28571428571433,5850,0.0,4.285714285714286,,,,,,,,,,,,,,,
2278026,2222548,CA,6,Orange County ,6059,2021-12-18,319988,652.0,445.0,5850,0.0,4.285714285714286,,,,,,,,,,,,,,,
2278027,2225741,CA,6,Orange County ,6059,2021-12-19,320578,590.0,523.1428571428571,5861,11.0,5.857142857142858,,,,,,,,,,,,,,,
2278028,2228934,CA,6,Orange County ,6059,2021-12-20,321047,469.0,497.0,5861,0.0,3.571428571428572,,,,,,,,,,,,,,,
2278029,2232127,CA,6,Orange County ,6059,2021-12-21,322025,978.0,585.0,5861,0.0,2.571428571428572,,,,,,,,,,,,,,,
2278030,2235320,CA,6,Orange County ,6059,2021-12-22,322679,654.0,696.1428571428571,5861,0.0,3.571428571428572,,,,,,,,,,,,,,,
2278031,2238513,CA,6,Orange County ,6059,2021-12-23,325945,3266.0,1003.0,5873,12.0,3.2857142857142856,,,,,,,,,,,,,,,
2278032,2241706,CA,6,Orange County ,6059,2021-12-24,328333,2388.0,1285.2857142857142,5880,7.0,4.285714285714286,,,,,,,,,,,,,,,
2278033,2244899,CA,6,Orange County ,6059,2021-12-25,329392,1059.0,1343.4285714285713,5880,0.0,4.285714285714286,,,,,,,,,,,,,,,
2278034,2248092,CA,6,Orange County ,6059,2021-12-26,330403,1011.0,1403.571428571429,5885,5.0,3.4285714285714284,,,,,,,,,,,,,,,
2278035,2251285,CA,6,Orange County ,6059,2021-12-27,332083,1680.0,1576.571428571429,5885,0.0,3.4285714285714284,,,,,,,,,,,,,,,
2278036,2254478,CA,6,Orange County ,6059,2021-12-28,333888,1805.0,1694.7142857142858,5885,0.0,3.4285714285714284,,,,,,,,,,,,,,,
2278037,2257671,CA,6,Orange County ,6059,2021-12-29,338836,4948.0,2308.142857142857,5888,3.0,3.8571428571428568,,,,,,,,,,,,,,,
2278038,2260864,CA,6,Orange County ,6059,2021-12-30,339524,688.0,1939.857142857143,5888,0.0,2.142857142857143,,,,,,,,,,,,,,,
2278039,2264057,CA,6,Orange County ,6059,2021-12-31,354967,15443.0,3804.857142857143,5892,4.0,1.7142857142857142,,,,,,,,,,,,,,,
2278040,2267250,CA,6,Orange County ,6059,2022-01-01,356950,1983.0,3936.857142857143,5892,0.0,1.7142857142857142,,,,,,,,,,,,,,,
2278041,2270443,CA,6,Orange County ,6059,2022-01-02,360008,3058.0,4229.285714285715,5867,-25.0,-2.571428571428572,,,,,,,,,,,,,,,
2278042,2273636,CA,6,Orange County ,6059,2022-01-03,361863,1855.0,4254.285714285715,5867,0.0,-2.571428571428572,,,,,,,,,,,,,,,
2278043,2276829,CA,6,Orange County ,6059,2022-01-04,365273,3410.0,4483.571428571428,5867,0.0,-2.571428571428572,,,,,,,,,,,,,,,
2278044,2280022,CA,6,Orange County ,6059,2022-01-05,366137,864.0,3900.142857142857,5867,0.0,-3.0,,,,,,,,,,,,,,,
2278045,2283215,CA,6,Orange County ,6059,2022-01-06,393269,27132.0,7677.857142857143,5904,37.0,2.2857142857142856,,,,,,,,,,,,,,,
2278046,2286408,CA,6,Orange County ,6059,2022-01-07,397614,4345.0,6092.428571428572,5904,0.0,1.7142857142857142,,,,,,,,,,,,,,,
2278047,2289601,CA,6,Orange County ,6059,2022-01-08,413878,16264.0,8132.571428571428,5908,4.0,2.2857142857142856,,,,,,,,,,,,,,,
2278048,2292794,CA,6,Orange County ,6059,2022-01-09,416052,2174.0,8006.285714285716,5908,0.0,5.857142857142858,,,,,,,,,,,,,,,
2278049,2295987,CA,6,Orange County ,6059,2022-01-10,422178,6126.0,8616.42857142857,5911,3.0,6.2857142857142865,,,,,,,,,,,,,,,
2278050,2299180,CA,6,Orange County ,6059,2022-01-11,429998,7820.0,9246.42857142857,5913,2.0,6.571428571428571,,,,,,,,,,,,,,,
2278051,2302373,CA,6,Orange County ,6059,2022-01-12,432660,2662.0,9503.285714285714,5913,0.0,6.571428571428571,,,,,,,,,,,,,,,
2278052,2305566,CA,6,Orange County ,6059,2022-01-13,445879,13219.0,7515.714285714284,5931,18.0,3.8571428571428568,,,,,,,,,,,,,,,
2278053,2308759,CA,6,Orange County ,6059,2022-01-14,454821,8942.0,8172.428571428572,5937,6.0,4.714285714285714,,,,,,,,,,,,,,,
2278054,2311952,CA,6,Orange County ,6059,2022-01-15,458416,3595.0,6362.571428571428,5937,0.0,4.142857142857143,,,,,,,,,,,,,,,
2278055,2315145,CA,6,Orange County ,6059,2022-01-16,464822,6406.0,6967.142857142857,5940,3.0,4.571428571428571,,,,,,,,,,,,,,,
2278056,2318338,CA,6,Orange County ,6059,2022-01-17,474763,9941.0,7512.142857142857,5945,5.0,4.857142857142857,,,,,,,,,,,,,,,
2278057,2321531,CA,6,Orange County ,6059,2022-01-18,477942,3179.0,6849.142857142857,5945,0.0,4.571428571428571,,,,,,,,,,,,,,,
2278058,2324724,CA,6,Orange County ,6059,2022-01-19,488284,10342.0,7946.285714285716,5967,22.0,7.7142857142857135,,,,,,,,,,,,,,,
2278059,2327917,CA,6,Orange County ,6059,2022-01-20,493213,4929.0,6762.0,5967,0.0,5.142857142857143,,,,,,,,,,,,,,,
2278060,2331110,CA,6,Orange County ,6059,2022-01-21,496944,3731.0,6017.571428571428,5967,0.0,4.285714285714286,,,,,,,,,,,,,,,
2278061,2334303,CA,6,Orange County ,6059,2022-01-22,500413,3469.0,5999.571428571428,5967,0.0,4.285714285714286,,,,,,,,,,,,,,,
2278062,2337496,CA,6,Orange County ,6059,2022-01-23,503296,2883.0,5496.285714285715,5978,11.0,5.428571428571429,,,,,,,,,,,,,,,
2278063,2340689,CA,6,Orange County ,6059,2022-01-24,507671,4375.0,4701.142857142857,6035,57.0,12.857142857142858,,,,,,,,,,,,,,,
2278064,2343882,CA,6,Orange County ,6059,2022-01-25,509881,2210.0,4562.714285714285,6035,0.0,12.857142857142858,,,,,,,,,,,,,,,
2278065,2347075,CA,6,Orange County ,6059,2022-01-26,510999,1118.0,3245.0,6035,0.0,9.714285714285714,,,,,,,,,,,,,,,
2278066,2350268,CA,6,Orange County ,6059,2022-01-27,511260,261.0,2578.142857142857,6035,0.0,9.714285714285714,,,,,,,,,,,,,,,
