,State,StateFIPS,Date,Total Cases,Incremental Cases,cases moving_avg
25818,IA,19,2021-06-11,372389,80.0,79.14285714285714
25869,IA,19,2021-06-12,372516,127.0,81.85714285714286
25920,IA,19,2021-06-13,372571,55.0,78.57142857142857
25971,IA,19,2021-06-14,372637,66.0,82.28571428571429
26022,IA,19,2021-06-15,372637,0.0,72.42857142857143
26073,IA,19,2021-06-16,372820,183.0,83.0
26124,IA,19,2021-06-17,372894,74.0,83.57142857142857
26175,IA,19,2021-06-18,372964,70.0,82.14285714285714
26226,IA,19,2021-06-19,373043,79.0,75.28571428571429
26277,IA,19,2021-06-20,373100,57.0,75.57142857142857
26328,IA,19,2021-06-21,373130,30.0,70.42857142857143
26379,IA,19,2021-06-22,373200,70.0,80.42857142857143
26430,IA,19,2021-06-23,373310,110.0,70.0
26481,IA,19,2021-06-24,373372,62.0,68.28571428571429
26532,IA,19,2021-06-25,373441,69.0,68.14285714285714
26583,IA,19,2021-06-26,373519,78.0,68.0
26634,IA,19,2021-06-27,373573,54.0,67.57142857142857
26685,IA,19,2021-06-28,373613,40.0,69.0
26736,IA,19,2021-06-29,373706,93.0,72.28571428571429
26787,IA,19,2021-06-30,373823,117.0,73.28571428571429
26838,IA,19,2021-07-01,373942,119.0,81.42857142857143
26889,IA,19,2021-07-02,374038,96.0,85.28571428571429
26940,IA,19,2021-07-03,374114,76.0,85.0
26991,IA,19,2021-07-04,374175,61.0,86.0
27042,IA,19,2021-07-05,374198,23.0,83.57142857142857
27093,IA,19,2021-07-06,374253,55.0,78.14285714285714
27144,IA,19,2021-07-07,374358,105.0,76.42857142857143
27195,IA,19,2021-07-08,374496,138.0,79.14285714285714
27246,IA,19,2021-07-09,374627,131.0,84.14285714285714
27297,IA,19,2021-07-10,374770,143.0,93.71428571428571
27348,IA,19,2021-07-11,374856,86.0,97.28571428571429
27399,IA,19,2021-07-12,374913,57.0,102.14285714285714
27450,IA,19,2021-07-13,375076,163.0,117.57142857142857
27501,IA,19,2021-07-14,375278,202.0,131.42857142857142
27552,IA,19,2021-07-15,375474,196.0,139.71428571428572
27603,IA,19,2021-07-16,375680,206.0,150.42857142857142
27654,IA,19,2021-07-17,375859,179.0,155.57142857142858
27705,IA,19,2021-07-18,375960,101.0,157.71428571428572
27756,IA,19,2021-07-19,376101,141.0,169.71428571428572
27807,IA,19,2021-07-20,376350,249.0,182.0
27858,IA,19,2021-07-21,376674,324.0,199.42857142857142
27909,IA,19,2021-07-22,376674,0.0,171.42857142857142
27960,IA,19,2021-07-23,376674,0.0,142.0
28011,IA,19,2021-07-24,376674,0.0,116.42857142857143
28062,IA,19,2021-07-25,376674,0.0,102.0
28113,IA,19,2021-07-26,376674,0.0,81.85714285714286
28164,IA,19,2021-07-27,376674,0.0,46.285714285714285
28215,IA,19,2021-07-28,378831,2157.0,308.14285714285717
28266,IA,19,2021-07-29,378831,0.0,308.14285714285717
28317,IA,19,2021-07-30,378831,0.0,308.14285714285717
28368,IA,19,2021-07-31,378831,0.0,308.14285714285717
28419,IA,19,2021-08-01,378831,0.0,308.14285714285717
28470,IA,19,2021-08-02,378831,0.0,308.14285714285717
28521,IA,19,2021-08-03,378831,0.0,308.14285714285717
28572,IA,19,2021-08-04,382401,3570.0,510.0
28623,IA,19,2021-08-05,382401,0.0,510.0
28674,IA,19,2021-08-06,382401,0.0,510.0
28725,IA,19,2021-08-07,382401,0.0,510.0
28776,IA,19,2021-08-08,382401,0.0,510.0
28827,IA,19,2021-08-09,382401,0.0,510.0
28878,IA,19,2021-08-10,382401,0.0,510.0
28929,IA,19,2021-08-11,382401,0.0,0.0
28980,IA,19,2021-08-12,387273,4872.0,696.0
29031,IA,19,2021-08-13,387273,0.0,696.0
29082,IA,19,2021-08-14,387273,0.0,696.0
29133,IA,19,2021-08-15,387273,0.0,696.0
29184,IA,19,2021-08-16,387273,0.0,696.0
29235,IA,19,2021-08-17,387273,0.0,696.0
29286,IA,19,2021-08-18,387273,0.0,696.0
29337,IA,19,2021-08-19,392970,5697.0,813.8571428571429
29388,IA,19,2021-08-20,392970,0.0,813.8571428571429
29439,IA,19,2021-08-21,392970,0.0,813.8571428571429
29490,IA,19,2021-08-22,392970,0.0,813.8571428571429
29541,IA,19,2021-08-23,392970,0.0,813.8571428571429
29592,IA,19,2021-08-24,392970,0.0,813.8571428571429
29643,IA,19,2021-08-25,392970,0.0,813.8571428571429
29694,IA,19,2021-08-26,400082,7112.0,1016.0
29745,IA,19,2021-08-27,400082,0.0,1016.0
29796,IA,19,2021-08-28,400082,0.0,1016.0
29847,IA,19,2021-08-29,400082,0.0,1016.0
29898,IA,19,2021-08-30,400082,0.0,1016.0
29949,IA,19,2021-08-31,400082,0.0,1016.0
30000,IA,19,2021-09-01,400082,0.0,1016.0
30051,IA,19,2021-09-02,408390,8308.0,1186.857142857143
30102,IA,19,2021-09-03,408390,0.0,1186.857142857143
30153,IA,19,2021-09-04,408390,0.0,1186.857142857143
30204,IA,19,2021-09-05,408390,0.0,1186.857142857143
30255,IA,19,2021-09-06,408390,0.0,1186.857142857143
30306,IA,19,2021-09-07,408390,0.0,1186.857142857143
30357,IA,19,2021-09-08,416794,8404.0,2387.4285714285716
30408,IA,19,2021-09-09,416794,0.0,1200.5714285714287
30459,IA,19,2021-09-10,416794,0.0,1200.5714285714287
30510,IA,19,2021-09-11,416794,0.0,1200.5714285714287
30561,IA,19,2021-09-12,416794,0.0,1200.5714285714287
30612,IA,19,2021-09-13,416794,0.0,1200.5714285714287
30663,IA,19,2021-09-14,416794,0.0,1200.5714285714287
30714,IA,19,2021-09-15,428517,11723.0,1674.7142857142858
30765,IA,19,2021-09-16,428517,0.0,1674.7142857142858
30816,IA,19,2021-09-17,428517,0.0,1674.7142857142858
30867,IA,19,2021-09-18,428517,0.0,1674.7142857142858
30918,IA,19,2021-09-19,428517,0.0,1674.7142857142858
30969,IA,19,2021-09-20,428517,0.0,1674.7142857142858
31020,IA,19,2021-09-21,428517,0.0,1674.7142857142858
31071,IA,19,2021-09-22,440680,12163.0,1737.5714285714287
31122,IA,19,2021-09-23,440680,0.0,1737.5714285714287
31173,IA,19,2021-09-24,440680,0.0,1737.5714285714287
31224,IA,19,2021-09-25,440680,0.0,1737.5714285714287
31275,IA,19,2021-09-26,440680,0.0,1737.5714285714287
31326,IA,19,2021-09-27,440680,0.0,1737.5714285714287
31377,IA,19,2021-09-28,440680,0.0,1737.5714285714287
31428,IA,19,2021-09-29,451492,10812.0,1544.5714285714287
31479,IA,19,2021-09-30,451492,0.0,1544.5714285714287
31530,IA,19,2021-10-01,451492,0.0,1544.5714285714287
31581,IA,19,2021-10-02,451492,0.0,1544.5714285714287
31632,IA,19,2021-10-03,451492,0.0,1544.5714285714287
31683,IA,19,2021-10-04,451492,0.0,1544.5714285714287
31734,IA,19,2021-10-05,451492,0.0,1544.5714285714287
31785,IA,19,2021-10-06,461352,9860.0,1408.5714285714287
31836,IA,19,2021-10-07,461352,0.0,1408.5714285714287
31887,IA,19,2021-10-08,461352,0.0,1408.5714285714287
31938,IA,19,2021-10-09,461352,0.0,1408.5714285714287
31989,IA,19,2021-10-10,461352,0.0,1408.5714285714287
32040,IA,19,2021-10-11,467459,6107.0,2281.0
32091,IA,19,2021-10-12,467459,0.0,2281.0
32142,IA,19,2021-10-13,469875,2416.0,1217.5714285714287
32193,IA,19,2021-10-14,471102,1227.0,1392.857142857143
32244,IA,19,2021-10-15,472331,1229.0,1568.4285714285713
32295,IA,19,2021-10-16,472331,0.0,1568.4285714285713
32346,IA,19,2021-10-17,473585,1254.0,1747.5714285714287
32397,IA,19,2021-10-18,474216,631.0,965.2857142857143
32448,IA,19,2021-10-19,476426,2210.0,1281.0
32499,IA,19,2021-10-20,476713,287.0,976.8571428571429
32550,IA,19,2021-10-21,476713,0.0,801.5714285714286
32601,IA,19,2021-10-22,479153,2440.0,974.5714285714286
32652,IA,19,2021-10-23,479153,0.0,974.5714285714286
32703,IA,19,2021-10-24,479153,0.0,795.4285714285714
32754,IA,19,2021-10-25,481207,2054.0,998.7142857142857
32805,IA,19,2021-10-26,481207,0.0,683.0
32856,IA,19,2021-10-27,483409,2202.0,956.5714285714286
32907,IA,19,2021-10-28,483409,0.0,956.5714285714286
32958,IA,19,2021-10-29,483409,0.0,608.0
33009,IA,19,2021-10-30,483409,0.0,608.0
33060,IA,19,2021-10-31,483409,0.0,608.0
33111,IA,19,2021-11-01,483409,0.0,314.57142857142856
33162,IA,19,2021-11-02,483409,0.0,314.57142857142856
33213,IA,19,2021-11-03,491052,7643.0,1091.857142857143
33264,IA,19,2021-11-04,491052,0.0,1091.857142857143
33315,IA,19,2021-11-05,491052,0.0,1091.857142857143
33366,IA,19,2021-11-06,491052,0.0,1091.857142857143
33417,IA,19,2021-11-07,491052,0.0,1091.857142857143
33468,IA,19,2021-11-08,491052,0.0,1091.857142857143
33519,IA,19,2021-11-09,491052,0.0,1091.857142857143
33570,IA,19,2021-11-10,500119,9067.0,1295.2857142857142
33621,IA,19,2021-11-11,500119,0.0,1295.2857142857142
33672,IA,19,2021-11-12,500119,0.0,1295.2857142857142
33723,IA,19,2021-11-13,500119,0.0,1295.2857142857142
33774,IA,19,2021-11-14,500119,0.0,1295.2857142857142
33825,IA,19,2021-11-15,500119,0.0,1295.2857142857142
33876,IA,19,2021-11-16,500119,0.0,1295.2857142857142
33927,IA,19,2021-11-17,509251,9132.0,1304.5714285714287
33978,IA,19,2021-11-18,509251,0.0,1304.5714285714287
34029,IA,19,2021-11-19,509251,0.0,1304.5714285714287
34080,IA,19,2021-11-20,509251,0.0,1304.5714285714287
34131,IA,19,2021-11-21,509251,0.0,1304.5714285714287
34182,IA,19,2021-11-22,509251,0.0,1304.5714285714287
34233,IA,19,2021-11-23,509251,0.0,1304.5714285714287
34284,IA,19,2021-11-24,519894,10643.0,1520.4285714285713
34335,IA,19,2021-11-25,519894,0.0,1520.4285714285713
34386,IA,19,2021-11-26,519894,0.0,1520.4285714285713
34437,IA,19,2021-11-27,519894,0.0,1520.4285714285713
34488,IA,19,2021-11-28,519894,0.0,1520.4285714285713
34539,IA,19,2021-11-29,519894,0.0,1520.4285714285713
34590,IA,19,2021-11-30,519894,0.0,1520.4285714285713
34641,IA,19,2021-12-01,529383,9489.0,1355.5714285714287
34692,IA,19,2021-12-02,529383,0.0,1355.5714285714287
34743,IA,19,2021-12-03,529383,0.0,1355.5714285714287
34794,IA,19,2021-12-04,529383,0.0,1355.5714285714287
34845,IA,19,2021-12-05,529383,0.0,1355.5714285714287
34896,IA,19,2021-12-06,529383,0.0,1355.5714285714287
34947,IA,19,2021-12-07,529383,0.0,1355.5714285714287
34998,IA,19,2021-12-08,542422,13039.0,1862.7142857142858
35049,IA,19,2021-12-09,542422,0.0,1862.7142857142858
35100,IA,19,2021-12-10,545804,3382.0,2345.8571428571427
35151,IA,19,2021-12-11,545804,0.0,2345.8571428571427
35202,IA,19,2021-12-12,545804,0.0,2345.8571428571427
35253,IA,19,2021-12-13,545804,0.0,2345.8571428571427
35304,IA,19,2021-12-14,545804,0.0,2345.8571428571427
35355,IA,19,2021-12-15,552898,7094.0,1496.5714285714287
35406,IA,19,2021-12-16,552898,0.0,1496.5714285714287
35457,IA,19,2021-12-17,552898,0.0,1013.4285714285714
35508,IA,19,2021-12-18,557029,4131.0,1603.5714285714287
35559,IA,19,2021-12-19,557029,0.0,1603.5714285714287
35610,IA,19,2021-12-20,560351,3322.0,2078.1428571428573
35661,IA,19,2021-12-21,562463,2112.0,2379.8571428571427
35712,IA,19,2021-12-22,563955,1492.0,1579.5714285714287
35763,IA,19,2021-12-23,563955,0.0,1579.5714285714287
35814,IA,19,2021-12-24,567997,4042.0,2157.0
35865,IA,19,2021-12-25,567997,0.0,1566.857142857143
35916,IA,19,2021-12-26,567997,0.0,1566.857142857143
35967,IA,19,2021-12-27,570470,2473.0,1445.5714285714287
36018,IA,19,2021-12-28,573032,2562.0,1509.857142857143
36069,IA,19,2021-12-29,575501,2469.0,1649.4285714285713
36120,IA,19,2021-12-30,575501,0.0,1649.4285714285713
36171,IA,19,2021-12-31,582348,6847.0,2050.1428571428573
36222,IA,19,2022-01-01,582348,0.0,2050.1428571428573
36273,IA,19,2022-01-02,582348,0.0,2050.1428571428573
36324,IA,19,2022-01-03,587386,5038.0,2416.5714285714284
36375,IA,19,2022-01-04,592028,4642.0,2713.714285714286
36426,IA,19,2022-01-05,596296,4268.0,2970.714285714286
36477,IA,19,2022-01-06,596296,0.0,2970.714285714286
36528,IA,19,2022-01-07,608000,11704.0,3664.5714285714284
36579,IA,19,2022-01-08,608000,0.0,3664.5714285714284
36630,IA,19,2022-01-09,608000,0.0,3664.5714285714284
36681,IA,19,2022-01-10,619061,11061.0,4525.0
36732,IA,19,2022-01-11,626336,7275.0,4901.142857142857
36783,IA,19,2022-01-12,631301,4965.0,5000.714285714285
36834,IA,19,2022-01-13,631301,0.0,5000.714285714285
36885,IA,19,2022-01-14,645410,14109.0,5344.285714285715
36936,IA,19,2022-01-15,645410,0.0,5344.285714285715
36987,IA,19,2022-01-16,645410,0.0,5344.285714285715
37038,IA,19,2022-01-17,657146,11736.0,5440.714285714285
37089,IA,19,2022-01-18,664910,7764.0,5510.571428571428
37140,IA,19,2022-01-19,669705,4795.0,5486.285714285715
37191,IA,19,2022-01-20,669705,0.0,5486.285714285715
37242,IA,19,2022-01-21,682363,12658.0,5279.0
37293,IA,19,2022-01-22,682363,0.0,5279.0
37344,IA,19,2022-01-23,682363,0.0,5279.0
37395,IA,19,2022-01-24,693914,11551.0,5252.571428571428
37446,IA,19,2022-01-25,699859,5945.0,4992.714285714285
37497,IA,19,2022-01-26,703366,3507.0,4808.714285714285
37548,IA,19,2022-01-27,703366,0.0,4808.714285714285
0,AK,2,2020-01-22,0,,
51,AK,2,2020-01-23,0,0.0,
102,AK,2,2020-01-24,0,0.0,
153,AK,2,2020-01-25,0,0.0,
204,AK,2,2020-01-26,0,0.0,
255,AK,2,2020-01-27,0,0.0,
306,AK,2,2020-01-28,0,0.0,
357,AK,2,2020-01-29,0,0.0,0.0
408,AK,2,2020-01-30,0,0.0,0.0
459,AK,2,2020-01-31,0,0.0,0.0
510,AK,2,2020-02-01,0,0.0,0.0
561,AK,2,2020-02-02,0,0.0,0.0
612,AK,2,2020-02-03,0,0.0,0.0
663,AK,2,2020-02-04,0,0.0,0.0
714,AK,2,2020-02-05,0,0.0,0.0
765,AK,2,2020-02-06,0,0.0,0.0
816,AK,2,2020-02-07,0,0.0,0.0
867,AK,2,2020-02-08,0,0.0,0.0
918,AK,2,2020-02-09,0,0.0,0.0
969,AK,2,2020-02-10,0,0.0,0.0
1020,AK,2,2020-02-11,0,0.0,0.0
1071,AK,2,2020-02-12,0,0.0,0.0
1122,AK,2,2020-02-13,0,0.0,0.0
1173,AK,2,2020-02-14,0,0.0,0.0
1224,AK,2,2020-02-15,0,0.0,0.0
1275,AK,2,2020-02-16,0,0.0,0.0
1326,AK,2,2020-02-17,0,0.0,0.0
1377,AK,2,2020-02-18,0,0.0,0.0
1428,AK,2,2020-02-19,0,0.0,0.0
1479,AK,2,2020-02-20,0,0.0,0.0
1530,AK,2,2020-02-21,0,0.0,0.0
1581,AK,2,2020-02-22,0,0.0,0.0
1632,AK,2,2020-02-23,0,0.0,0.0
1683,AK,2,2020-02-24,0,0.0,0.0
1734,AK,2,2020-02-25,0,0.0,0.0
1785,AK,2,2020-02-26,0,0.0,0.0
1836,AK,2,2020-02-27,0,0.0,0.0
1887,AK,2,2020-02-28,0,0.0,0.0
1938,AK,2,2020-02-29,0,0.0,0.0
1989,AK,2,2020-03-01,0,0.0,0.0
2040,AK,2,2020-03-02,0,0.0,0.0
2091,AK,2,2020-03-03,0,0.0,0.0
2142,AK,2,2020-03-04,0,0.0,0.0
2193,AK,2,2020-03-05,0,0.0,0.0
2244,AK,2,2020-03-06,0,0.0,0.0
2295,AK,2,2020-03-07,0,0.0,0.0
2346,AK,2,2020-03-08,0,0.0,0.0
2397,AK,2,2020-03-09,0,0.0,0.0
2448,AK,2,2020-03-10,0,0.0,0.0
2499,AK,2,2020-03-11,0,0.0,0.0
2550,AK,2,2020-03-12,1,1.0,0.14285714285714285
2601,AK,2,2020-03-13,1,0.0,0.14285714285714285
2652,AK,2,2020-03-14,1,0.0,0.14285714285714285
2703,AK,2,2020-03-15,1,0.0,0.14285714285714285
2754,AK,2,2020-03-16,3,2.0,0.42857142857142855
2805,AK,2,2020-03-17,6,3.0,0.8571428571428571
2856,AK,2,2020-03-18,6,0.0,0.8571428571428571
2907,AK,2,2020-03-19,10,4.0,1.2857142857142858
2958,AK,2,2020-03-20,13,3.0,1.7142857142857142
3009,AK,2,2020-03-21,15,2.0,2.0
3060,AK,2,2020-03-22,23,8.0,3.142857142857143
3111,AK,2,2020-03-23,37,14.0,4.857142857142857
3162,AK,2,2020-03-24,42,5.0,5.142857142857143
3213,AK,2,2020-03-25,59,17.0,7.571428571428571
3264,AK,2,2020-03-26,69,10.0,8.428571428571429
3315,AK,2,2020-03-27,85,16.0,10.285714285714286
3366,AK,2,2020-03-28,102,17.0,12.428571428571429
3417,AK,2,2020-03-29,114,12.0,13.0
3468,AK,2,2020-03-30,119,5.0,11.714285714285714
3519,AK,2,2020-03-31,133,14.0,13.0
3570,AK,2,2020-04-01,142,9.0,11.857142857142858
3621,AK,2,2020-04-02,147,5.0,11.142857142857142
3672,AK,2,2020-04-03,157,10.0,10.285714285714286
3723,AK,2,2020-04-04,171,14.0,9.857142857142858
3774,AK,2,2020-04-05,185,14.0,10.142857142857142
3825,AK,2,2020-04-06,191,6.0,10.285714285714286
3876,AK,2,2020-04-07,213,22.0,11.428571428571429
3927,AK,2,2020-04-08,226,13.0,12.0
3978,AK,2,2020-04-09,236,10.0,12.714285714285714
4029,AK,2,2020-04-10,247,11.0,12.857142857142858
4080,AK,2,2020-04-11,258,11.0,12.428571428571429
4131,AK,2,2020-04-12,273,15.0,12.571428571428571
4182,AK,2,2020-04-13,278,5.0,12.428571428571429
4233,AK,2,2020-04-14,286,8.0,10.428571428571429
4284,AK,2,2020-04-15,294,8.0,9.714285714285714
4335,AK,2,2020-04-16,301,7.0,9.285714285714286
4386,AK,2,2020-04-17,310,9.0,9.0
4437,AK,2,2020-04-18,315,5.0,8.142857142857142
4488,AK,2,2020-04-19,320,5.0,6.714285714285714
4539,AK,2,2020-04-20,322,2.0,6.285714285714286
4590,AK,2,2020-04-21,330,8.0,6.285714285714286
4641,AK,2,2020-04-22,336,6.0,6.0
4692,AK,2,2020-04-23,338,2.0,5.285714285714286
4743,AK,2,2020-04-24,340,2.0,4.285714285714286
4794,AK,2,2020-04-25,340,0.0,3.5714285714285716
4845,AK,2,2020-04-26,342,2.0,3.142857142857143
4896,AK,2,2020-04-27,346,4.0,3.4285714285714284
4947,AK,2,2020-04-28,352,6.0,3.142857142857143
4998,AK,2,2020-04-29,356,4.0,2.857142857142857
5049,AK,2,2020-04-30,356,0.0,2.5714285714285716
5100,AK,2,2020-05-01,365,9.0,3.5714285714285716
5151,AK,2,2020-05-02,366,1.0,3.7142857142857144
5202,AK,2,2020-05-03,369,3.0,3.857142857142857
5253,AK,2,2020-05-04,371,2.0,3.5714285714285716
5304,AK,2,2020-05-05,372,1.0,2.857142857142857
5355,AK,2,2020-05-06,373,1.0,2.4285714285714284
5406,AK,2,2020-05-07,375,2.0,2.7142857142857144
5457,AK,2,2020-05-08,378,3.0,1.8571428571428572
5508,AK,2,2020-05-09,379,1.0,1.8571428571428572
5559,AK,2,2020-05-10,380,1.0,1.5714285714285714
5610,AK,2,2020-05-11,382,2.0,1.5714285714285714
5661,AK,2,2020-05-12,384,2.0,1.7142857142857142
5712,AK,2,2020-05-13,384,0.0,1.5714285714285714
5763,AK,2,2020-05-14,388,4.0,1.8571428571428572
5814,AK,2,2020-05-15,388,0.0,1.4285714285714286
5865,AK,2,2020-05-16,388,0.0,1.2857142857142858
5916,AK,2,2020-05-17,397,9.0,2.4285714285714284
5967,AK,2,2020-05-18,400,3.0,2.5714285714285716
6018,AK,2,2020-05-19,400,0.0,2.2857142857142856
6069,AK,2,2020-05-20,402,2.0,2.5714285714285716
6120,AK,2,2020-05-21,402,0.0,2.0
6171,AK,2,2020-05-22,404,2.0,2.2857142857142856
6222,AK,2,2020-05-23,408,4.0,2.857142857142857
6273,AK,2,2020-05-24,408,0.0,1.5714285714285714
6324,AK,2,2020-05-25,409,1.0,1.2857142857142858
6375,AK,2,2020-05-26,411,2.0,1.5714285714285714
6426,AK,2,2020-05-27,415,4.0,1.8571428571428572
6477,AK,2,2020-05-28,425,10.0,3.2857142857142856
6528,AK,2,2020-05-29,430,5.0,3.7142857142857144
6579,AK,2,2020-05-30,435,5.0,3.857142857142857
6630,AK,2,2020-05-31,460,25.0,7.428571428571429
6681,AK,2,2020-06-01,467,7.0,8.285714285714286
6732,AK,2,2020-06-02,487,20.0,10.857142857142858
6783,AK,2,2020-06-03,505,18.0,12.857142857142858
6834,AK,2,2020-06-04,514,9.0,12.714285714285714
6885,AK,2,2020-06-05,526,12.0,13.714285714285714
6936,AK,2,2020-06-06,536,10.0,14.428571428571429
6987,AK,2,2020-06-07,550,14.0,12.857142857142858
7038,AK,2,2020-06-08,563,13.0,13.714285714285714
7089,AK,2,2020-06-09,578,15.0,13.0
7140,AK,2,2020-06-10,593,15.0,12.571428571428571
7191,AK,2,2020-06-11,615,22.0,14.428571428571429
7242,AK,2,2020-06-12,634,19.0,15.428571428571429
7293,AK,2,2020-06-13,659,25.0,17.571428571428573
7344,AK,2,2020-06-14,688,29.0,19.714285714285715
7395,AK,2,2020-06-15,692,4.0,18.428571428571427
7446,AK,2,2020-06-16,695,3.0,16.714285714285715
7497,AK,2,2020-06-17,719,24.0,18.0
7548,AK,2,2020-06-18,753,34.0,19.714285714285715
7599,AK,2,2020-06-19,769,16.0,19.285714285714285
7650,AK,2,2020-06-20,772,3.0,16.142857142857142
7701,AK,2,2020-06-21,784,12.0,13.714285714285714
7752,AK,2,2020-06-22,798,14.0,15.142857142857142
7803,AK,2,2020-06-23,826,28.0,18.714285714285715
7854,AK,2,2020-06-24,862,36.0,20.428571428571427
7905,AK,2,2020-06-25,871,9.0,16.857142857142858
7956,AK,2,2020-06-26,902,31.0,19.0
8007,AK,2,2020-06-27,926,24.0,22.0
8058,AK,2,2020-06-28,950,24.0,23.714285714285715
8109,AK,2,2020-06-29,985,35.0,26.714285714285715
8160,AK,2,2020-06-30,1013,28.0,26.714285714285715
8211,AK,2,2020-07-01,1061,48.0,28.428571428571427
8262,AK,2,2020-07-02,1102,41.0,33.0
8313,AK,2,2020-07-03,1135,33.0,33.285714285714285
8364,AK,2,2020-07-04,1140,5.0,30.571428571428573
8415,AK,2,2020-07-05,1197,57.0,35.285714285714285
8466,AK,2,2020-07-06,1223,26.0,34.0
8517,AK,2,2020-07-07,1260,37.0,35.285714285714285
8568,AK,2,2020-07-08,1295,35.0,33.42857142857143
8619,AK,2,2020-07-09,1356,61.0,36.285714285714285
8670,AK,2,2020-07-10,1399,43.0,37.714285714285715
8721,AK,2,2020-07-11,1453,54.0,44.714285714285715
8772,AK,2,2020-07-12,1506,53.0,44.142857142857146
8823,AK,2,2020-07-13,1590,84.0,52.42857142857143
8874,AK,2,2020-07-14,1686,96.0,60.857142857142854
8925,AK,2,2020-07-15,1791,105.0,70.85714285714286
8976,AK,2,2020-07-16,1844,53.0,69.71428571428571
9027,AK,2,2020-07-17,1885,41.0,69.42857142857143
9078,AK,2,2020-07-18,1976,91.0,74.71428571428571
9129,AK,2,2020-07-19,2081,105.0,82.14285714285714
9180,AK,2,2020-07-20,2134,53.0,77.71428571428571
9231,AK,2,2020-07-21,2209,75.0,74.71428571428571
9282,AK,2,2020-07-22,2308,99.0,73.85714285714286
9333,AK,2,2020-07-23,2504,196.0,94.28571428571429
9384,AK,2,2020-07-24,2566,62.0,97.28571428571429
9435,AK,2,2020-07-25,2624,58.0,92.57142857142857
9486,AK,2,2020-07-26,2732,108.0,93.0
9537,AK,2,2020-07-27,2958,226.0,117.71428571428571
9588,AK,2,2020-07-28,3085,127.0,125.14285714285714
9639,AK,2,2020-07-29,3196,111.0,126.85714285714286
9690,AK,2,2020-07-30,3294,98.0,112.85714285714286
9741,AK,2,2020-07-31,3410,116.0,120.57142857142857
9792,AK,2,2020-08-01,3529,119.0,129.28571428571428
9843,AK,2,2020-08-02,3682,153.0,135.71428571428572
9894,AK,2,2020-08-03,3696,14.0,105.42857142857143
9945,AK,2,2020-08-04,3792,96.0,101.0
9996,AK,2,2020-08-05,3916,124.0,102.85714285714286
10047,AK,2,2020-08-06,3961,45.0,95.28571428571429
10098,AK,2,2020-08-07,4009,48.0,85.57142857142857
10149,AK,2,2020-08-08,4063,54.0,76.28571428571429
10200,AK,2,2020-08-09,4150,87.0,66.85714285714286
10251,AK,2,2020-08-10,4204,54.0,72.57142857142857
10302,AK,2,2020-08-11,4377,173.0,83.57142857142857
10353,AK,2,2020-08-12,4375,-2.0,65.57142857142857
10404,AK,2,2020-08-13,4414,39.0,64.71428571428571
10455,AK,2,2020-08-14,4561,147.0,78.85714285714286
10506,AK,2,2020-08-15,4604,43.0,77.28571428571429
10557,AK,2,2020-08-16,4713,109.0,80.42857142857143
10608,AK,2,2020-08-17,4808,95.0,86.28571428571429
10659,AK,2,2020-08-18,4868,60.0,70.14285714285714
10710,AK,2,2020-08-19,4955,87.0,82.85714285714286
10761,AK,2,2020-08-20,4990,35.0,82.28571428571429
10812,AK,2,2020-08-21,5047,57.0,69.42857142857143
10863,AK,2,2020-08-22,5117,70.0,73.28571428571429
10914,AK,2,2020-08-23,5275,158.0,80.28571428571429
10965,AK,2,2020-08-24,5340,65.0,76.0
11016,AK,2,2020-08-25,5427,87.0,79.85714285714286
11067,AK,2,2020-08-26,5491,64.0,76.57142857142857
11118,AK,2,2020-08-27,5540,49.0,78.57142857142857
11169,AK,2,2020-08-28,5559,19.0,73.14285714285714
11220,AK,2,2020-08-29,5631,72.0,73.42857142857143
11271,AK,2,2020-08-30,5661,30.0,55.142857142857146
11322,AK,2,2020-08-31,5703,42.0,51.857142857142854
11373,AK,2,2020-09-01,5789,86.0,51.714285714285715
11424,AK,2,2020-09-02,5840,51.0,49.857142857142854
11475,AK,2,2020-09-03,5915,75.0,53.57142857142857
11526,AK,2,2020-09-04,6105,190.0,78.0
11577,AK,2,2020-09-05,6166,61.0,76.42857142857143
11628,AK,2,2020-09-06,6248,82.0,83.85714285714286
11679,AK,2,2020-09-07,6314,66.0,87.28571428571429
11730,AK,2,2020-09-08,6344,30.0,79.28571428571429
11781,AK,2,2020-09-09,6317,-27.0,68.14285714285714
11832,AK,2,2020-09-10,6443,126.0,75.42857142857143
11883,AK,2,2020-09-11,6498,55.0,56.142857142857146
11934,AK,2,2020-09-12,6590,92.0,60.57142857142857
11985,AK,2,2020-09-13,6680,90.0,61.714285714285715
12036,AK,2,2020-09-14,6765,85.0,64.42857142857143
12087,AK,2,2020-09-15,6874,109.0,75.71428571428571
12138,AK,2,2020-09-16,6871,-3.0,79.14285714285714
12189,AK,2,2020-09-17,6968,97.0,75.0
12240,AK,2,2020-09-18,7057,89.0,79.85714285714286
12291,AK,2,2020-09-19,7160,103.0,81.42857142857143
12342,AK,2,2020-09-20,7278,118.0,85.42857142857143
12393,AK,2,2020-09-21,7451,173.0,98.0
12444,AK,2,2020-09-22,7571,120.0,99.57142857142857
12495,AK,2,2020-09-23,7515,-56.0,92.0
12546,AK,2,2020-09-24,7589,74.0,88.71428571428571
12597,AK,2,2020-09-25,7780,191.0,103.28571428571429
12648,AK,2,2020-09-26,7929,149.0,109.85714285714286
